Time	(25) S1	(26) S2	(27) S3	(28) S4	
8.6858	-0.06	-0.06	-0.06	-0.0400589	
8.686	-0.06	-0.06	-0.06	-0.04005876	
8.6862	-0.06	-0.06	-0.06	-0.04005863	
8.686399	-0.06	-0.06	-0.06	-0.04005851	
8.6866	-0.06	-0.06	-0.06	-0.0400584	
8.6868	-0.06	-0.06	-0.06	-0.0400583	
8.686999	-0.06	-0.06	-0.06	-0.0400582	
8.6872	-0.06	-0.06	-0.06	-0.04005812	
8.6874	-0.06	-0.06	-0.06	-0.04005805	
8.6876	-0.06	-0.06	-0.06	-0.04005799	
8.687799	-0.06	-0.06	-0.06	-0.04005795	
8.688	-0.06	-0.06	-0.06	-0.04005791	
8.6882	-0.06	-0.06	-0.06	-0.04005788	
8.688399	-0.06	-0.06	-0.06	-0.04005786	
8.6886	-0.06	-0.06	-0.06	-0.04005785	
8.6888	-0.06	-0.06	-0.06	-0.04005785	
8.689	-0.06	-0.06	-0.06	-0.04005785	
8.689199	-0.06	-0.06	-0.06	-0.04005785	
8.6894	-0.06	-0.06	-0.06	-0.04005786	
8.6896	-0.06	-0.06	-0.06	-0.04005788	
8.689799	-0.06	-0.06	-0.06	-0.04005789	
8.69	-0.06	-0.06	-0.06	-0.0400579	
8.6902	-0.06	-0.06	-0.06	-0.04005791	
8.6904	-0.06	-0.06	-0.06	-0.04005792	
8.690599	-0.06	-0.06	-0.06	-0.04005793	
8.6908	-0.06	-0.06	-0.06	-0.04005793	
8.691	-0.06	-0.06	-0.06	-0.04005793	
8.6912	-0.06	-0.06	-0.06	-0.04005792	
8.6914	-0.06	-0.06	-0.06	-0.04005791	
8.6916	-0.06	-0.06	-0.06	-0.04005789	
8.6918	-0.06	-0.06	-0.06	-0.04005786	
8.691999	-0.06	-0.06	-0.06	-0.04005782	
8.6922	-0.06	-0.06	-0.06	-0.04005777	
8.6924	-0.06	-0.06	-0.06	-0.04005772	
8.6926	-0.06	-0.06	-0.06	-0.04005766	
8.6928	-0.06	-0.06	-0.06	-0.04005758	
8.693	-0.06	-0.06	-0.06	-0.04005751	
8.6932	-0.06	-0.06	-0.06	-0.04005742	
8.693399	-0.06	-0.06	-0.06	-0.04005732	
8.6936	-0.06	-0.06	-0.06	-0.04005722	
8.6938	-0.06	-0.06	-0.06	-0.04005712	
8.694	-0.06	-0.06	-0.06	-0.04005701	
8.6942	-0.06	-0.06	-0.06	-0.0400569	
8.6944	-0.06	-0.06	-0.06	-0.04005678	
8.6946	-0.06	-0.06	-0.06	-0.04005666	
8.694799	-0.06	-0.06	-0.06	-0.04005654	
8.695	-0.06	-0.06	-0.06	-0.04005642	
8.6952	-0.06	-0.06	-0.06	-0.04005629	
8.6954	-0.06	-0.06	-0.06	-0.04005616	
8.6956	-0.06	-0.06	-0.06	-0.04005603	
8.6958	-0.06	-0.06	-0.06	-0.0400559	
8.696	-0.06	-0.06	-0.06	-0.04005576	
8.696199	-0.06	-0.06	-0.06	-0.04005562	
8.6964	-0.06	-0.06	-0.06	-0.04005548	
8.6966	-0.06	-0.06	-0.06	-0.04005534	
8.6968	-0.06	-0.06	-0.06	-0.0400552	
8.697	-0.06	-0.06	-0.06	-0.04005507	
8.6972	-0.06	-0.06	-0.06	-0.04005494	
8.6974	-0.06	-0.06	-0.06	-0.0400548	
8.697599	-0.06	-0.06	-0.06	-0.04005467	
8.6978	-0.06	-0.06	-0.06	-0.04005454	
8.698	-0.06	-0.06	-0.06	-0.04005441	
8.6982	-0.06	-0.06	-0.06	-0.04005428	
8.6984	-0.06	-0.06	-0.06	-0.04005416	
8.6986	-0.06	-0.06	-0.06	-0.04005403	
8.6988	-0.06	-0.06	-0.06	-0.04005392	
8.698999	-0.06	-0.06	-0.06	-0.0400538	
8.6992	-0.06	-0.06	-0.06	-0.04005368	
8.6994	-0.06	-0.06	-0.06	-0.04005357	
8.6996	-0.06	-0.06	-0.06	-0.04005346	
8.6998	-0.06	-0.06	-0.06	-0.04005336	
8.7	-0.06	-0.06	-0.06	-0.04005326	
8.7002	-0.06	-0.06	-0.06	-0.04005316	
8.700399	-0.06	-0.06	-0.06	-0.04005307	
8.7006	-0.06	-0.06	-0.06	-0.04005297	
8.7008	-0.06	-0.06	-0.06	-0.04005288	
8.701	-0.06	-0.06	-0.06	-0.0400528	
8.7012	-0.06	-0.06	-0.06	-0.04005272	
8.7014	-0.06	-0.06	-0.06	-0.04005264	
8.7016	-0.06	-0.06	-0.06	-0.04005257	
8.701799	-0.06	-0.06	-0.06	-0.0400525	
8.702	-0.06	-0.06	-0.06	-0.04005244	
8.7022	-0.06	-0.06	-0.06	-0.04005238	
8.7024	-0.06	-0.06	-0.06	-0.04005234	
8.7026	-0.06	-0.06	-0.06	-0.04005229	
8.7028	-0.06	-0.06	-0.06	-0.04005226	
8.703	-0.06	-0.06	-0.06	-0.04005223	
8.703199	-0.06	-0.06	-0.06	-0.04005221	
8.7034	-0.06	-0.06	-0.06	-0.04005219	
8.7036	-0.06	-0.06	-0.06	-0.04005217	
8.7038	-0.06	-0.06	-0.06	-0.04005216	
8.704	-0.06	-0.06	-0.06	-0.04005215	
8.7042	-0.06	-0.06	-0.06	-0.04005215	
8.7044	-0.06	-0.06	-0.06	-0.04005215	
8.704599	-0.06	-0.06	-0.06	-0.04005216	
8.7048	-0.06	-0.06	-0.06	-0.04005217	
8.705	-0.06	-0.06	-0.06	-0.04005219	
8.7052	-0.06	-0.06	-0.06	-0.04005222	
8.7054	-0.06	-0.06	-0.06	-0.04005225	
8.7056	-0.06	-0.06	-0.06	-0.04005228	
8.7058	-0.06	-0.06	-0.06	-0.04005232	
8.705999	-0.06	-0.06	-0.06	-0.04005237	
8.7062	-0.06	-0.06	-0.06	-0.04005241	
8.7064	-0.06	-0.06	-0.06	-0.04005246	
8.7066	-0.06	-0.06	-0.06	-0.04005251	
8.7068	-0.06	-0.06	-0.06	-0.04005257	
8.707	-0.06	-0.06	-0.06	-0.04005262	
8.7072	-0.06	-0.06	-0.06	-0.04005268	
8.707399	-0.06	-0.06	-0.06	-0.04005274	
8.7076	-0.06	-0.06	-0.06	-0.04005281	
8.7078	-0.06	-0.06	-0.06	-0.04005287	
8.708	-0.06	-0.06	-0.06	-0.04005293	
8.7082	-0.06	-0.06	-0.06	-0.04005299	
8.7084	-0.06	-0.06	-0.06	-0.04005305	
8.7086	-0.06	-0.06	-0.06	-0.04005311	
8.708799	-0.06	-0.06	-0.06	-0.04005317	
8.709	-0.06	-0.06	-0.06	-0.04005323	
8.7092	-0.06	-0.06	-0.06	-0.04005329	
8.7094	-0.06	-0.06	-0.06	-0.04005335	
8.709599	-0.06	-0.06	-0.06	-0.0400534	
8.7098	-0.06	-0.06	-0.06	-0.04005346	
8.71	-0.06	-0.06	-0.06	-0.04005351	
8.710199	-0.06	-0.06	-0.06	-0.04005355	
8.7104	-0.06	-0.06	-0.06	-0.0400536	
8.7106	-0.06	-0.06	-0.06	-0.04005365	
8.7108	-0.06	-0.06	-0.06	-0.0400537	
8.710999	-0.06	-0.06	-0.06	-0.04005374	
8.7112	-0.06	-0.06	-0.06	-0.04005379	
8.7114	-0.06	-0.06	-0.06	-0.04005384	
8.711599	-0.06	-0.06	-0.06	-0.0400539	
8.7118	-0.06	-0.06	-0.06	-0.04005395	
8.712	-0.06	-0.06	-0.06	-0.040054	
8.7122	-0.06	-0.06	-0.06	-0.04005406	
8.712399	-0.06	-0.06	-0.06	-0.04005412	
8.7126	-0.06	-0.06	-0.06	-0.04005417	
8.7128	-0.06	-0.06	-0.06	-0.04005423	
8.712999	-0.06	-0.06	-0.06	-0.04005429	
8.7132	-0.06	-0.06	-0.06	-0.04005435	
8.7134	-0.06	-0.06	-0.06	-0.0400544	
8.7136	-0.06	-0.06	-0.06	-0.04005446	
8.713799	-0.06	-0.06	-0.06	-0.04005452	
8.714	-0.06	-0.06	-0.06	-0.04005457	
8.7142	-0.06	-0.06	-0.06	-0.04005463	
8.714399	-0.06	-0.06	-0.06	-0.04005468	
8.7146	-0.06	-0.06	-0.06	-0.04005473	
8.7148	-0.06	-0.06	-0.06	-0.04005479	
8.715	-0.06	-0.06	-0.06	-0.04005484	
8.715199	-0.06	-0.06	-0.06	-0.0400549	
8.7154	-0.06	-0.06	-0.06	-0.04005496	
8.7156	-0.06	-0.06	-0.06	-0.04005503	
8.715799	-0.06	-0.06	-0.06	-0.04005509	
8.716	-0.06	-0.06	-0.06	-0.04005517	
8.7162	-0.06	-0.06	-0.06	-0.04005524	
8.7164	-0.06	-0.06	-0.06	-0.04005532	
8.716599	-0.06	-0.06	-0.06	-0.04005541	
8.7168	-0.06	-0.06	-0.06	-0.04005549	
8.717	-0.06	-0.06	-0.06	-0.04005558	
8.717199	-0.06	-0.06	-0.06	-0.04005567	
8.7174	-0.06	-0.06	-0.06	-0.04005576	
8.7176	-0.06	-0.06	-0.06	-0.04005584	
8.7178	-0.06	-0.06	-0.06	-0.04005594	
8.717999	-0.06	-0.06	-0.06	-0.04005603	
8.7182	-0.06	-0.06	-0.06	-0.04005612	
8.7184	-0.06	-0.06	-0.06	-0.04005622	
8.718599	-0.06	-0.06	-0.06	-0.04005632	
8.7188	-0.06	-0.06	-0.06	-0.04005642	
8.719	-0.06	-0.06	-0.06	-0.04005652	
8.7192	-0.06	-0.06	-0.06	-0.04005662	
8.719399	-0.06	-0.06	-0.06	-0.04005671	
8.7196	-0.06	-0.06	-0.06	-0.04005681	
8.7198	-0.06	-0.06	-0.06	-0.0400569	
8.719999	-0.06	-0.06	-0.06	-0.04005699	
8.7202	-0.06	-0.06	-0.06	-0.04005708	
8.7204	-0.06	-0.06	-0.06	-0.04005717	
8.7206	-0.06	-0.06	-0.06	-0.04005726	
8.720799	-0.06	-0.06	-0.06	-0.04005736	
8.721	-0.06	-0.06	-0.06	-0.04005745	
8.7212	-0.06	-0.06	-0.06	-0.04005754	
8.721399	-0.06	-0.06	-0.06	-0.04005763	
8.7216	-0.06	-0.06	-0.06	-0.04005771	
8.7218	-0.06	-0.06	-0.06	-0.0400578	
8.722	-0.06	-0.06	-0.06	-0.04005788	
8.722199	-0.06	-0.06	-0.06	-0.04005796	
8.7224	-0.06	-0.06	-0.06	-0.04005804	
8.7226	-0.06	-0.06	-0.06	-0.04005812	
8.7228	-0.06	-0.06	-0.06	-0.0400582	
8.723	-0.06	-0.06	-0.06	-0.04005827	
8.7232	-0.06	-0.06	-0.06	-0.04005835	
8.7234	-0.06	-0.06	-0.06	-0.04005843	
8.723599	-0.06	-0.06	-0.06	-0.04005852	
8.7238	-0.06	-0.06	-0.06	-0.04005861	
8.724	-0.06	-0.06	-0.06	-0.0400587	
8.7242	-0.06	-0.06	-0.06	-0.0400588	
8.7244	-0.06	-0.06	-0.06	-0.04005889	
8.7246	-0.06	-0.06	-0.06	-0.04005899	
8.7248	-0.06	-0.06	-0.06	-0.04005909	
8.724999	-0.06	-0.06	-0.06	-0.04005918	
8.7252	-0.06	-0.06	-0.06	-0.04005928	
8.7254	-0.06	-0.06	-0.06	-0.04005938	
8.7256	-0.06	-0.06	-0.06	-0.04005947	
8.7258	-0.06	-0.06	-0.06	-0.04005957	
8.726	-0.06	-0.06	-0.06	-0.04005966	
8.7262	-0.06	-0.06	-0.06	-0.04005976	
8.726399	-0.06	-0.06	-0.06	-0.04005986	
8.7266	-0.06	-0.06	-0.06	-0.04005997	
8.7268	-0.06	-0.06	-0.06	-0.04006007	
8.727	-0.06	-0.06	-0.06	-0.04006018	
8.7272	-0.06	-0.06	-0.06	-0.04006029	
8.7274	-0.06	-0.06	-0.06	-0.0400604	
8.7276	-0.06	-0.06	-0.06	-0.04006051	
8.727799	-0.06	-0.06	-0.06	-0.04006062	
8.728	-0.06	-0.06	-0.06	-0.04006073	
8.7282	-0.06	-0.06	-0.06	-0.04006084	
8.7284	-0.06	-0.06	-0.06	-0.04006095	
8.7286	-0.06	-0.06	-0.06	-0.04006105	
8.7288	-0.06	-0.06	-0.06	-0.04006115	
8.729	-0.06	-0.06	-0.06	-0.04006126	
8.729199	-0.06	-0.06	-0.06	-0.04006136	
8.7294	-0.06	-0.06	-0.06	-0.04006147	
8.7296	-0.06	-0.06	-0.06	-0.04006157	
8.7298	-0.06	-0.06	-0.06	-0.04006168	
8.73	-0.06	-0.06	-0.06	-0.04006179	
8.7302	-0.06	-0.06	-0.06	-0.04006191	
8.7304	-0.06	-0.06	-0.06	-0.04006202	
8.730599	-0.06	-0.06	-0.06	-0.04006214	
8.7308	-0.06	-0.06	-0.06	-0.04006226	
8.731	-0.06	-0.06	-0.06	-0.04006239	
8.7312	-0.06	-0.06	-0.06	-0.04006251	
8.7314	-0.06	-0.06	-0.06	-0.04006263	
8.7316	-0.06	-0.06	-0.06	-0.04006276	
8.7318	-0.06	-0.06	-0.06	-0.04006288	
8.731999	-0.06	-0.06	-0.06	-0.040063	
8.7322	-0.06	-0.06	-0.06	-0.04006311	
8.7324	-0.06	-0.06	-0.06	-0.04006323	
8.7326	-0.06	-0.06	-0.06	-0.04006334	
8.7328	-0.06	-0.06	-0.06	-0.04006344	
8.733	-0.06	-0.06	-0.06	-0.04006355	
8.7332	-0.06	-0.06	-0.06	-0.04006365	
8.733399	-0.06	-0.06	-0.06	-0.04006375	
8.7336	-0.06	-0.06	-0.06	-0.04006384	
8.7338	-0.06	-0.06	-0.06	-0.04006393	
8.734	-0.06	-0.06	-0.06	-0.04006402	
8.7342	-0.06	-0.06	-0.06	-0.0400641	
8.7344	-0.06	-0.06	-0.06	-0.04006418	
8.7346	-0.06	-0.06	-0.06	-0.04006425	
8.734799	-0.06	-0.06	-0.06	-0.04006432	
8.735	-0.06	-0.06	-0.06	-0.04006438	
8.7352	-0.06	-0.06	-0.06	-0.04006444	
8.7354	-0.06	-0.06	-0.06	-0.04006449	
8.7356	-0.06	-0.06	-0.06	-0.04006453	
8.7358	-0.06	-0.06	-0.06	-0.04006457	
8.736	-0.06	-0.06	-0.06	-0.04006461	
8.736199	-0.06	-0.06	-0.06	-0.04006464	
8.7364	-0.06	-0.06	-0.06	-0.04006467	
8.7366	-0.06	-0.06	-0.06	-0.04006469	
8.7368	-0.06	-0.06	-0.06	-0.04006471	
8.737	-0.06	-0.06	-0.06	-0.04006473	
8.7372	-0.06	-0.06	-0.06	-0.04006474	
8.7374	-0.06	-0.06	-0.06	-0.04006475	
8.737599	-0.06	-0.06	-0.06	-0.04006476	
8.7378	-0.06	-0.06	-0.06	-0.04006476	
8.738	-0.06	-0.06	-0.06	-0.04006476	
8.7382	-0.06	-0.06	-0.06	-0.04006476	
8.7384	-0.06	-0.06	-0.06	-0.04006475	
8.7386	-0.06	-0.06	-0.06	-0.04006474	
8.7388	-0.06	-0.06	-0.06	-0.04006472	
8.738999	-0.06	-0.06	-0.06	-0.04006471	
8.7392	-0.06	-0.06	-0.06	-0.04006469	
8.7394	-0.06	-0.06	-0.06	-0.04006467	
8.7396	-0.06	-0.06	-0.06	-0.04006466	
8.739799	-0.06	-0.06	-0.06	-0.04006464	
8.74	-0.06	-0.06	-0.06	-0.04006463	
8.7402	-0.06	-0.06	-0.06	-0.04006462	
8.740399	-0.06	-0.06	-0.06	-0.04006461	
8.7406	-0.06	-0.06	-0.06	-0.0400646	
8.7408	-0.06	-0.06	-0.06	-0.0400646	
8.741	-0.06	-0.06	-0.06	-0.04006459	
8.741199	-0.06	-0.06	-0.06	-0.04006459	
8.7414	-0.06	-0.06	-0.06	-0.04006458	
8.7416	-0.06	-0.06	-0.06	-0.04006458	
8.741799	-0.06	-0.06	-0.06	-0.04006457	
8.742	-0.06	-0.06	-0.06	-0.04006457	
8.7422	-0.06	-0.06	-0.06	-0.04006456	
8.7424	-0.06	-0.06	-0.06	-0.04006456	
8.742599	-0.06	-0.06	-0.06	-0.04006455	
8.7428	-0.06	-0.06	-0.06	-0.04006455	
8.743	-0.06	-0.06	-0.06	-0.04006454	
8.743199	-0.06	-0.06	-0.06	-0.04006454	
8.7434	-0.06	-0.06	-0.06	-0.04006454	
8.7436	-0.06	-0.06	-0.06	-0.04006455	
8.7438	-0.06	-0.06	-0.06	-0.04006455	
8.743999	-0.06	-0.06	-0.06	-0.04006456	
8.7442	-0.06	-0.06	-0.06	-0.04006457	
8.7444	-0.06	-0.06	-0.06	-0.04006458	
8.744599	-0.06	-0.06	-0.06	-0.04006459	
8.7448	-0.06	-0.06	-0.06	-0.0400646	
8.745	-0.06	-0.06	-0.06	-0.04006461	
8.7452	-0.06	-0.06	-0.06	-0.04006463	
8.745399	-0.06	-0.06	-0.06	-0.04006465	
8.7456	-0.06	-0.06	-0.06	-0.04006466	
8.7458	-0.06	-0.06	-0.06	-0.04006468	
8.745999	-0.06	-0.06	-0.06	-0.0400647	
8.7462	-0.06	-0.06	-0.06	-0.04006472	
8.7464	-0.06	-0.06	-0.06	-0.04006474	
8.7466	-0.06	-0.06	-0.06	-0.04006475	
8.746799	-0.06	-0.06	-0.06	-0.04006477	
8.747	-0.06	-0.06	-0.06	-0.04006479	
8.7472	-0.06	-0.06	-0.06	-0.04006481	
8.747399	-0.06	-0.06	-0.06	-0.04006483	
8.7476	-0.06	-0.06	-0.06	-0.04006485	
8.7478	-0.06	-0.06	-0.06	-0.04006488	
8.748	-0.06	-0.06	-0.06	-0.0400649	
8.748199	-0.06	-0.06	-0.06	-0.04006493	
8.7484	-0.06	-0.06	-0.06	-0.04006496	
8.7486	-0.06	-0.06	-0.06	-0.04006499	
8.748799	-0.06	-0.06	-0.06	-0.04006501	
8.749	-0.06	-0.06	-0.06	-0.04006504	
8.7492	-0.06	-0.06	-0.06	-0.04006507	
8.7494	-0.06	-0.06	-0.06	-0.04006509	
8.749599	-0.06	-0.06	-0.06	-0.04006512	
8.7498	-0.06	-0.06	-0.06	-0.04006515	
8.75	-0.06	-0.06	-0.06	-0.04006517	
8.750199	-0.06	-0.06	-0.06	-0.0400652	
8.7504	-0.06	-0.06	-0.06	-0.04006522	
8.7506	-0.06	-0.06	-0.06	-0.04006524	
8.7508	-0.06	-0.06	-0.06	-0.04006526	
8.750999	-0.06	-0.06	-0.06	-0.04006527	
8.7512	-0.06	-0.06	-0.06	-0.04006528	
8.7514	-0.06	-0.06	-0.06	-0.0400653	
8.751599	-0.06	-0.06	-0.06	-0.04006531	
8.7518	-0.06	-0.06	-0.06	-0.04006533	
8.752	-0.06	-0.06	-0.06	-0.04006534	
8.7522	-0.06	-0.06	-0.06	-0.04006536	
8.752399	-0.06	-0.06	-0.06	-0.04006537	
8.7526	-0.06	-0.06	-0.06	-0.04006539	
8.7528	-0.06	-0.06	-0.06	-0.0400654	
8.752999	-0.06	-0.06	-0.06	-0.04006541	
8.7532	-0.06	-0.06	-0.06	-0.04006542	
8.7534	-0.06	-0.06	-0.06	-0.04006543	
8.7536	-0.06	-0.06	-0.06	-0.04006544	
8.753799	-0.06	-0.06	-0.06	-0.04006545	
8.754	-0.06	-0.06	-0.06	-0.04006546	
8.7542	-0.06	-0.06	-0.06	-0.04006546	
8.7544	-0.06	-0.06	-0.06	-0.04006547	
8.7546	-0.06	-0.06	-0.06	-0.04006547	
8.7548	-0.06	-0.06	-0.06	-0.04006547	
8.755	-0.06	-0.06	-0.06	-0.04006546	
8.755199	-0.06	-0.06	-0.06	-0.04006546	
8.7554	-0.06	-0.06	-0.06	-0.04006545	
8.7556	-0.06	-0.06	-0.06	-0.04006545	
8.7558	-0.06	-0.06	-0.06	-0.04006543	
8.756	-0.06	-0.06	-0.06	-0.04006543	
8.7562	-0.06	-0.06	-0.06	-0.04006542	
8.7564	-0.06	-0.06	-0.06	-0.04006542	
8.756599	-0.06	-0.06	-0.06	-0.04006542	
8.7568	-0.06	-0.06	-0.06	-0.04006542	
8.757	-0.06	-0.06	-0.06	-0.04006542	
8.7572	-0.06	-0.06	-0.06	-0.04006543	
8.7574	-0.06	-0.06	-0.06	-0.04006543	
8.7576	-0.06	-0.06	-0.06	-0.04006545	
8.7578	-0.06	-0.06	-0.06	-0.04006546	
8.757999	-0.06	-0.06	-0.06	-0.04006546	
8.7582	-0.06	-0.06	-0.06	-0.04006547	
8.7584	-0.06	-0.06	-0.06	-0.04006549	
8.7586	-0.06	-0.06	-0.06	-0.0400655	
8.7588	-0.06	-0.06	-0.06	-0.04006551	
8.759	-0.06	-0.06	-0.06	-0.04006552	
8.7592	-0.06	-0.06	-0.06	-0.04006553	
8.759399	-0.06	-0.06	-0.06	-0.04006555	
8.7596	-0.06	-0.06	-0.06	-0.04006557	
8.7598	-0.06	-0.06	-0.06	-0.04006558	
8.76	-0.06	-0.06	-0.06	-0.0400656	
8.7602	-0.06	-0.06	-0.06	-0.04006561	
8.7604	-0.06	-0.06	-0.06	-0.04006562	
8.7606	-0.06	-0.06	-0.06	-0.04006563	
8.760799	-0.06	-0.06	-0.06	-0.04006564	
8.761	-0.06	-0.06	-0.06	-0.04006565	
8.7612	-0.06	-0.06	-0.06	-0.04006565	
8.7614	-0.06	-0.06	-0.06	-0.04006566	
8.7616	-0.06	-0.06	-0.06	-0.04006566	
8.7618	-0.06	-0.06	-0.06	-0.04006567	
8.762	-0.06	-0.06	-0.06	-0.04006567	
8.762199	-0.06	-0.06	-0.06	-0.04006568	
8.7624	-0.06	-0.06	-0.06	-0.04006568	
8.7626	-0.06	-0.06	-0.06	-0.04006568	
8.7628	-0.06	-0.06	-0.06	-0.04006568	
8.763	-0.06	-0.06	-0.06	-0.04006567	
8.7632	-0.06	-0.06	-0.06	-0.04006566	
8.7634	-0.06	-0.06	-0.06	-0.04006565	
8.763599	-0.06	-0.06	-0.06	-0.04006565	
8.7638	-0.06	-0.06	-0.06	-0.04006563	
8.764	-0.06	-0.06	-0.06	-0.04006562	
8.7642	-0.06	-0.06	-0.06	-0.04006561	
8.7644	-0.06	-0.06	-0.06	-0.04006561	
8.7646	-0.06	-0.06	-0.06	-0.0400656	
8.7648	-0.06	-0.06	-0.06	-0.04006559	
8.764999	-0.06	-0.06	-0.06	-0.04006559	
8.7652	-0.06	-0.06	-0.06	-0.04006559	
8.7654	-0.06	-0.06	-0.06	-0.04006559	
8.7656	-0.06	-0.06	-0.06	-0.04006558	
8.7658	-0.06	-0.06	-0.06	-0.04006558	
8.766	-0.06	-0.06	-0.06	-0.04006558	
8.7662	-0.06	-0.06	-0.06	-0.04006557	
8.766399	-0.06	-0.06	-0.06	-0.04006556	
8.7666	-0.06	-0.06	-0.06	-0.04006556	
8.7668	-0.06	-0.06	-0.06	-0.04006555	
8.767	-0.06	-0.06	-0.06	-0.04006555	
8.7672	-0.06	-0.06	-0.06	-0.04006555	
8.7674	-0.06	-0.06	-0.06	-0.04006554	
8.7676	-0.06	-0.06	-0.06	-0.04006554	
8.767799	-0.06	-0.06	-0.06	-0.04006555	
8.768	-0.06	-0.06	-0.06	-0.04006555	
8.7682	-0.06	-0.06	-0.06	-0.04006556	
8.7684	-0.06	-0.06	-0.06	-0.04006556	
8.7686	-0.06	-0.06	-0.06	-0.04006557	
8.7688	-0.06	-0.06	-0.06	-0.04006557	
8.769	-0.06	-0.06	-0.06	-0.04006558	
8.769199	-0.06	-0.06	-0.06	-0.04006558	
8.7694	-0.06	-0.06	-0.06	-0.04006559	
8.7696	-0.06	-0.06	-0.06	-0.04006559	
8.7698	-0.06	-0.06	-0.06	-0.04006559	
8.77	-0.06	-0.06	-0.06	-0.04006559	
8.7702	-0.06	-0.06	-0.06	-0.0400656	
8.7704	-0.06	-0.06	-0.06	-0.04006561	
8.770599	-0.06	-0.06	-0.06	-0.04006562	
8.7708	-0.06	-0.06	-0.06	-0.04006563	
8.771	-0.06	-0.06	-0.06	-0.04006564	
8.7712	-0.06	-0.06	-0.06	-0.04006566	
8.771399	-0.06	-0.06	-0.06	-0.04006568	
8.7716	-0.06	-0.06	-0.06	-0.0400657	
8.7718	-0.06	-0.06	-0.06	-0.04006573	
8.771999	-0.06	-0.06	-0.06	-0.04006576	
8.7722	-0.06	-0.06	-0.06	-0.04006579	
8.7724	-0.06	-0.06	-0.06	-0.04006581	
8.7726	-0.06	-0.06	-0.06	-0.04006584	
8.772799	-0.06	-0.06	-0.06	-0.04006587	
8.773	-0.06	-0.06	-0.06	-0.0400659	
8.7732	-0.06	-0.06	-0.06	-0.04006593	
8.773399	-0.06	-0.06	-0.06	-0.04006595	
8.7736	-0.06	-0.06	-0.06	-0.04006598	
8.7738	-0.06	-0.06	-0.06	-0.040066	
8.774	-0.06	-0.06	-0.06	-0.04006603	
8.774199	-0.06	-0.06	-0.06	-0.04006606	
8.7744	-0.06	-0.06	-0.06	-0.04006608	
8.7746	-0.06	-0.06	-0.06	-0.04006611	
8.774799	-0.06	-0.06	-0.06	-0.04006615	
8.775	-0.06	-0.06	-0.06	-0.04006618	
8.7752	-0.06	-0.06	-0.06	-0.04006622	
8.7754	-0.06	-0.06	-0.06	-0.04006625	
8.775599	-0.06	-0.06	-0.06	-0.0400663	
8.7758	-0.06	-0.06	-0.06	-0.04006634	
8.776	-0.06	-0.06	-0.06	-0.04006639	
8.776199	-0.06	-0.06	-0.06	-0.04006644	
8.7764	-0.06	-0.06	-0.06	-0.04006648	
8.7766	-0.06	-0.06	-0.06	-0.04006653	
8.7768	-0.06	-0.06	-0.06	-0.04006658	
8.776999	-0.06	-0.06	-0.06	-0.04006663	
8.7772	-0.06	-0.06	-0.06	-0.04006667	
8.7774	-0.06	-0.06	-0.06	-0.04006671	
8.777599	-0.06	-0.06	-0.06	-0.04006675	
8.7778	-0.06	-0.06	-0.06	-0.04006679	
8.778	-0.06	-0.06	-0.06	-0.04006682	
8.7782	-0.06	-0.06	-0.06	-0.04006686	
8.778399	-0.06	-0.06	-0.06	-0.04006689	
8.7786	-0.06	-0.06	-0.06	-0.04006692	
8.7788	-0.06	-0.06	-0.06	-0.04006696	
8.778999	-0.06	-0.06	-0.06	-0.04006699	
8.7792	-0.06	-0.06	-0.06	-0.04006702	
8.7794	-0.06	-0.06	-0.06	-0.04006706	
8.7796	-0.06	-0.06	-0.06	-0.0400671	
8.779799	-0.06	-0.06	-0.06	-0.04006713	
8.78	-0.06	-0.06	-0.06	-0.04006717	
8.7802	-0.06	-0.06	-0.06	-0.04006721	
8.780399	-0.06	-0.06	-0.06	-0.04006725	
8.7806	-0.06	-0.06	-0.06	-0.04006729	
8.7808	-0.06	-0.06	-0.06	-0.04006734	
8.781	-0.06	-0.06	-0.06	-0.04006738	
8.781199	-0.06	-0.06	-0.06	-0.04006743	
8.7814	-0.06	-0.06	-0.06	-0.04006747	
8.7816	-0.06	-0.06	-0.06	-0.04006751	
8.781799	-0.06	-0.06	-0.06	-0.04006755	
8.782	-0.06	-0.06	-0.06	-0.04006759	
8.7822	-0.06	-0.06	-0.06	-0.04006762	
8.7824	-0.06	-0.06	-0.06	-0.04006765	
8.782599	-0.06	-0.06	-0.06	-0.04006767	
8.7828	-0.06	-0.06	-0.06	-0.0400677	
8.783	-0.06	-0.06	-0.06	-0.04006772	
8.783199	-0.06	-0.06	-0.06	-0.04006773	
8.7834	-0.06	-0.06	-0.06	-0.04006775	
8.7836	-0.06	-0.06	-0.06	-0.04006776	
8.7838	-0.06	-0.06	-0.06	-0.04006777	
8.783999	-0.06	-0.06	-0.06	-0.04006779	
8.7842	-0.06	-0.06	-0.06	-0.0400678	
8.7844	-0.06	-0.06	-0.06	-0.04006781	
8.784599	-0.06	-0.06	-0.06	-0.04006783	
8.7848	-0.06	-0.06	-0.06	-0.04006784	
8.785	-0.06	-0.06	-0.06	-0.04006786	
8.7852	-0.06	-0.06	-0.06	-0.04006787	
8.785399	-0.06	-0.06	-0.06	-0.0400679	
8.7856	-0.06	-0.06	-0.06	-0.04006791	
8.7858	-0.06	-0.06	-0.06	-0.04006794	
